pickup_date,comp_dist_bins,post_treatment_time_dummy,Count
2010-06-30,0.5,1,4315
2010-06-30,1.0,0,16347
2010-06-30,1.0,1,16505
2010-06-30,2.0,0,26074
2010-06-30,2.0,1,25790
2010-06-30,4.0,0,16533
2010-06-30,4.0,1,15271
2010-06-30,8.0,0,5908
2010-06-30,8.0,1,5222
2010-06-30,16.0,0,3161
2010-06-30,16.0,1,3962
2010-06-30,32.0,0,802
2010-06-30,32.0,1,1574
2010-06-01,33.0,0,6
2010-06-01,33.0,1,18
2010-06-02,33.0,0,6
2010-06-15,33.0,1,12
2010-06-18,33.0,0,13
2010-06-19,33.0,1,13
2010-06-20,33.0,1,13
2010-06-24,33.0,1,12
2010-06-25,33.0,0,19
2010-06-27,33.0,0,8
2010-06-28,33.0,0,12
2010-06-30,33.0,0,15
2010-06-03,33.0,1,9
2010-06-06,33.0,1,10
2010-06-23,33.0,0,15
2010-06-29,33.0,1,6
2010-06-30,33.0,1,17
2010-06-02,33.0,1,12
2010-06-10,33.0,0,8
2010-06-11,33.0,0,6
2010-06-16,33.0,1,17
2010-06-20,33.0,0,6
2010-06-22,33.0,0,5
2010-06-07,33.0,0,10
2010-06-08,33.0,0,11
2010-06-14,33.0,1,15
2010-06-15,33.0,0,8
2010-06-04,33.0,1,17
2010-06-09,33.0,0,9
2010-06-18,33.0,1,13
2010-06-21,33.0,0,16
2010-06-26,33.0,1,6
2010-06-27,33.0,1,12
2010-06-06,33.0,0,7
2010-06-10,33.0,1,13
2010-06-05,33.0,0,5
2010-06-17,33.0,1,16
2010-06-07,33.0,1,5
2010-06-03,33.0,0,4
2010-06-13,33.0,0,4
2010-06-23,33.0,1,13
2010-06-08,33.0,1,10
2010-06-17,33.0,0,9
2010-06-12,33.0,1,4
2010-06-04,33.0,0,1
2010-06-19,33.0,0,1
2010-07-01,0.0,0,228
2010-07-01,0.0,1,288
2010-07-01,0.25,0,556
2010-07-01,0.25,1,638
2010-07-01,0.5,0,3642
2010-07-01,0.5,1,4082
2010-07-01,1.0,0,15418
2010-07-01,1.0,1,16279
2010-07-01,2.0,0,25295
2010-07-01,2.0,1,24912
2010-07-01,4.0,0,16364
2010-07-01,4.0,1,15136
2010-07-01,8.0,0,5932
2010-07-01,8.0,1,5323
2010-07-01,16.0,0,3414
2010-07-01,16.0,1,3763
2010-07-01,32.0,0,792
2010-07-01,32.0,1,1610
2010-07-02,0.0,0,206
2010-07-02,0.0,1,272
2010-07-02,0.25,0,519
2010-07-02,0.25,1,701
2010-07-02,0.5,0,3122
2010-07-02,0.5,1,3556
2010-07-02,1.0,0,13207
2010-07-02,1.0,1,14309
2010-07-02,2.0,0,21341
2010-07-02,2.0,1,22709
2010-07-02,4.0,0,14827
2010-07-02,4.0,1,15122
2010-07-02,8.0,0,5192
2010-07-02,8.0,1,5080
2010-07-02,16.0,0,3053
2010-07-02,16.0,1,3898
2010-07-02,32.0,0,891
2010-07-02,32.0,1,1478
2010-07-03,0.0,0,158
2010-07-03,0.0,1,226
2010-07-03,0.25,0,344
2010-07-03,0.25,1,441
2010-07-03,0.5,0,1834
2010-07-03,0.5,1,2394
2010-07-03,1.0,0,7416
2010-07-03,1.0,1,9590
2010-07-03,2.0,0,13869
2010-07-03,2.0,1,16936
2010-07-03,4.0,0,11293
2010-07-03,4.0,1,13305
2010-07-03,8.0,0,4144
2010-07-03,8.0,1,4784
2010-07-03,16.0,0,1996
2010-07-03,16.0,1,1947
2010-07-03,32.0,0,635
2010-07-03,32.0,1,1185
2010-07-03,33.0,1,10
2010-07-04,0.0,0,105
2010-07-04,0.0,1,165
2010-07-04,0.25,0,206
2010-07-04,0.25,1,352
2010-07-04,0.5,0,1260
2010-07-04,0.5,1,1874
2010-07-04,1.0,0,5618
2010-07-04,1.0,1,8283
2010-07-04,2.0,0,10067
2010-07-04,2.0,1,14424
2010-07-04,4.0,0,8109
2010-07-04,4.0,1,11400
2010-07-04,8.0,0,3286
2010-07-04,8.0,1,4315
2010-07-04,16.0,0,1622
2010-07-04,16.0,1,2006
2010-07-04,32.0,0,441
2010-07-04,32.0,1,964
2010-07-05,0.0,0,150
2010-07-05,0.0,1,281
2010-07-05,0.25,0,234
2010-07-05,0.25,1,440
2010-07-05,0.5,0,1383
2010-07-05,0.5,1,2280
2010-07-05,1.0,0,5790
2010-07-05,1.0,1,9398
2010-07-05,2.0,0,10232
2010-07-05,2.0,1,15888
2010-07-05,4.0,0,7929
2010-07-05,4.0,1,12069
2010-07-05,8.0,0,3241
2010-07-05,8.0,1,4641
2010-07-05,16.0,0,2472
2010-07-05,16.0,1,3348
2010-07-05,32.0,0,754
2010-07-05,32.0,1,1470
2010-07-06,0.0,0,207
2010-07-06,0.0,1,274
2010-07-06,0.25,0,619
2010-07-06,0.25,1,712
2010-07-06,0.5,0,4044
2010-07-06,0.5,1,4695
2010-07-06,1.0,0,15955
2010-07-06,1.0,1,17607
2010-07-06,2.0,0,23831
2010-07-06,2.0,1,24664
2010-07-06,4.0,0,15371
2010-07-06,4.0,1,14452
2010-07-06,8.0,0,5366
2010-07-06,8.0,1,5261
2010-07-06,16.0,0,3700
2010-07-06,16.0,1,3406
2010-07-06,32.0,0,930
2010-07-06,32.0,1,1381
2010-07-06,33.0,0,13
2010-07-07,0.0,0,226
2010-07-07,0.0,1,222
2010-07-07,0.25,0,666
2010-07-07,0.25,1,853
2010-07-07,0.5,0,4518
2010-07-07,0.5,1,5345
2010-07-07,1.0,0,17965
2010-07-07,1.0,1,19223
2010-07-07,2.0,0,26883
2010-07-07,2.0,1,26781
2010-07-07,4.0,0,16849
2010-07-07,4.0,1,16086
2010-07-07,8.0,0,6132
2010-07-07,8.0,1,5693
2010-07-07,16.0,0,3089
2010-07-07,16.0,1,3012
2010-07-07,32.0,0,651
2010-07-07,32.0,1,1205
2010-07-08,0.0,0,210
2010-07-08,0.0,1,246
2010-07-08,0.25,0,682
2010-07-08,0.25,1,725
2010-07-08,0.5,0,4695
2010-07-08,0.5,1,4629
2010-07-08,1.0,0,17971
2010-07-08,1.0,1,17412
2010-07-08,2.0,0,26658
2010-07-08,2.0,1,25561
2010-07-08,4.0,0,16681
2010-07-08,4.0,1,15448
2010-07-08,8.0,0,6010
2010-07-08,8.0,1,5524
2010-07-08,16.0,0,2944
2010-07-08,16.0,1,3471
2010-07-08,32.0,0,709
2010-07-08,32.0,1,1346
2010-07-09,0.0,0,206
2010-07-09,0.0,1,259
2010-07-09,0.25,0,627
2010-07-09,0.25,1,696
2010-07-09,0.5,0,3955
2010-07-09,0.5,1,4202
2010-07-09,1.0,0,15839
2010-07-09,1.0,1,16518
2010-07-09,2.0,0,24361
2010-07-09,2.0,1,24956
2010-07-09,4.0,0,16033
2010-07-09,4.0,1,15638
2010-07-09,8.0,0,5763
2010-07-09,8.0,1,5375
2010-07-09,16.0,0,2917
2010-07-09,16.0,1,3501
2010-07-09,32.0,0,779
2010-07-09,32.0,1,1373
2010-07-10,0.0,0,180
2010-07-10,0.0,1,209
2010-07-10,0.25,0,385
2010-07-10,0.25,1,539
2010-07-10,0.5,0,2291
2010-07-10,0.5,1,3014
2010-07-10,1.0,0,9491
2010-07-10,1.0,1,12636
2010-07-10,2.0,0,16777
2010-07-10,2.0,1,22039
2010-07-10,4.0,0,13275
2010-07-10,4.0,1,16844
2010-07-10,8.0,0,4789
2010-07-10,8.0,1,5376
2010-07-10,16.0,0,2072
2010-07-10,16.0,1,2126
2010-07-10,32.0,0,666
2010-07-10,32.0,1,1143
2010-07-11,0.0,0,178
2010-07-11,0.0,1,239
2010-07-11,0.25,0,311
2010-07-11,0.25,1,585
2010-07-11,0.5,0,1810
2010-07-11,0.5,1,3145
2010-07-11,1.0,0,8086
2010-07-11,1.0,1,13649
2010-07-11,2.0,0,15265
2010-07-11,2.0,1,25202
2010-07-11,4.0,0,12652
2010-07-11,4.0,1,19323
2010-07-11,8.0,0,4921
2010-07-11,8.0,1,7317
2010-07-11,16.0,0,2746
2010-07-11,16.0,1,3829
2010-07-11,32.0,0,765
2010-07-11,32.0,1,1498
2010-07-12,0.0,0,248
2010-07-12,0.0,1,257
2010-07-12,0.25,0,560
2010-07-12,0.25,1,628
2010-07-12,0.5,0,3731
2010-07-12,0.5,1,4224
2010-07-12,1.0,0,15387
2010-07-12,1.0,1,16309
2010-07-12,2.0,0,23605
2010-07-12,2.0,1,23873
2010-07-12,4.0,0,15563
2010-07-12,4.0,1,14535
2010-07-12,8.0,0,5734
2010-07-12,8.0,1,5131
2010-07-12,16.0,0,3994
2010-07-12,16.0,1,3736
2010-07-12,32.0,0,1071
2010-07-12,32.0,1,1477
2010-07-13,0.0,0,267
2010-07-13,0.0,1,300
2010-07-13,0.25,0,632
2010-07-13,0.25,1,1227
2010-07-13,0.5,0,4512
2010-07-13,0.5,1,7044
2010-07-13,1.0,0,18109
2010-07-13,1.0,1,21831
2010-07-13,2.0,0,27923
2010-07-13,2.0,1,30340
2010-07-13,4.0,0,17211
2010-07-13,4.0,1,17824
2010-07-13,8.0,0,5940
2010-07-13,8.0,1,5943
2010-07-13,16.0,0,2947
2010-07-13,16.0,1,2521
2010-07-13,32.0,0,801
2010-07-13,32.0,1,1193
2010-07-14,0.0,0,252
2010-07-14,0.0,1,286
2010-07-14,0.25,0,791
2010-07-14,0.25,1,801
2010-07-14,0.5,0,5452
2010-07-14,0.5,1,4897
2010-07-14,1.0,0,20255
2010-07-14,1.0,1,18929
2010-07-14,2.0,0,29351
2010-07-14,2.0,1,27244
2010-07-14,4.0,0,18052
2010-07-14,4.0,1,16046
2010-07-14,8.0,0,6212
2010-07-14,8.0,1,5577
2010-07-14,16.0,0,3515
2010-07-14,16.0,1,3901
2010-07-14,32.0,0,991
2010-07-14,32.0,1,1625
2010-07-15,0.0,0,230
2010-07-15,0.0,1,260
2010-07-15,0.25,0,698
2010-07-15,0.25,1,859
2010-07-15,0.5,0,4437
2010-07-15,0.5,1,5149
2010-07-15,1.0,0,18503
2010-07-15,1.0,1,19449
2010-07-15,2.0,0,28908
2010-07-15,2.0,1,27784
2010-07-15,4.0,0,18287
2010-07-15,4.0,1,16813
2010-07-15,8.0,0,6671
2010-07-15,8.0,1,6058
2010-07-15,16.0,0,3639
2010-07-15,16.0,1,4430
2010-07-15,32.0,0,874
2010-07-15,32.0,1,1654
2010-07-15,33.0,0,17
2010-07-15,33.0,1,20
2010-07-16,0.0,0,226
2010-07-16,0.0,1,279
2010-07-16,0.25,0,627
2010-07-16,0.25,1,835
2010-07-16,0.5,0,4196
2010-07-16,0.5,1,5005
2010-07-16,1.0,0,17507
2010-07-16,1.0,1,18459
2010-07-16,2.0,0,26855
2010-07-16,2.0,1,27776
2010-07-16,4.0,0,18281
2010-07-16,4.0,1,17568
2010-07-16,8.0,0,6405
2010-07-16,8.0,1,6008
2010-07-16,16.0,0,3576
2010-07-16,16.0,1,4461
2010-07-16,32.0,0,973
2010-07-16,32.0,1,1714
2010-07-16,33.0,0,4
2010-07-16,33.0,1,16
2010-07-17,0.0,0,200
2010-07-17,0.0,1,254
2010-07-17,0.25,0,492
2010-07-17,0.25,1,665
2010-07-17,0.5,0,2618
2010-07-17,0.5,1,3550
2010-07-17,1.0,0,10799
2010-07-17,1.0,1,14359
2010-07-17,2.0,0,19363
2010-07-17,2.0,1,25220
2010-07-17,4.0,0,15336
2010-07-17,4.0,1,19015
2010-07-17,8.0,0,5420
2010-07-17,8.0,1,6525
2010-07-17,16.0,0,2550
2010-07-17,16.0,1,2604
2010-07-17,32.0,0,748
2010-07-17,32.0,1,1344
2010-07-17,33.0,0,13
2010-07-18,0.0,0,191
2010-07-18,0.0,1,298
2010-07-18,0.25,0,397
2010-07-18,0.25,1,496
2010-07-18,0.5,0,1950
2010-07-18,0.5,1,2660
2010-07-18,1.0,0,8501
2010-07-18,1.0,1,12004
2010-07-18,2.0,0,15601
2010-07-18,2.0,1,21714
2010-07-18,4.0,0,12156
2010-07-18,4.0,1,16487
2010-07-18,8.0,0,4689
2010-07-18,8.0,1,5691
2010-07-18,16.0,0,2627
2010-07-18,16.0,1,3535
2010-07-18,32.0,0,789
2010-07-18,32.0,1,1469
2010-07-19,0.0,0,201
2010-07-19,0.0,1,277
2010-07-19,0.25,0,654
2010-07-19,0.25,1,630
2010-07-19,0.5,0,3597
2010-07-19,0.5,1,3940
2010-07-19,1.0,0,14892
2010-07-19,1.0,1,15052
2010-07-19,2.0,0,21960
2010-07-19,2.0,1,22073
2010-07-19,4.0,0,14311
2010-07-19,4.0,1,13545
2010-07-19,8.0,0,5035
2010-07-19,8.0,1,4836
2010-07-19,16.0,0,3147
2010-07-19,16.0,1,3577
2010-07-19,32.0,0,838
2010-07-19,32.0,1,1304
2010-07-19,33.0,0,12
2010-07-19,33.0,1,6
2010-07-20,0.0,0,225
2010-07-20,0.0,1,252
2010-07-20,0.25,0,592
2010-07-20,0.25,1,684
2010-07-20,0.5,0,3661
2010-07-20,0.5,1,4149
2010-07-20,1.0,0,16052
2010-07-20,1.0,1,16180
2010-07-20,2.0,0,24811
2010-07-20,2.0,1,24735
2010-07-20,4.0,0,15661
2010-07-20,4.0,1,14671
2010-07-20,8.0,0,5651
2010-07-20,8.0,1,5291
2010-07-20,16.0,0,3109
2010-07-20,16.0,1,3423
2010-07-20,32.0,0,719
2010-07-20,32.0,1,1228
2010-07-20,33.0,0,9
2010-07-21,0.0,0,217
2010-07-21,0.0,1,293
2010-07-21,0.25,0,665
2010-07-21,0.25,1,821
2010-07-21,0.5,0,4034
2010-07-21,0.5,1,4732
2010-07-21,1.0,0,17005
2010-07-21,1.0,1,17704
2010-07-21,2.0,0,25656
2010-07-21,2.0,1,25481
2010-07-21,4.0,0,15963
2010-07-21,4.0,1,15236
2010-07-21,8.0,0,5790
2010-07-21,8.0,1,5254
2010-07-21,16.0,0,3138
2010-07-21,16.0,1,3310
2010-07-21,32.0,0,779
2010-07-21,32.0,1,1196
2010-07-21,33.0,1,12
2010-07-22,0.0,0,235
2010-07-22,0.0,1,228
2010-07-22,0.25,0,653
2010-07-22,0.25,1,777
2010-07-22,0.5,0,3779
2010-07-22,0.5,1,4251
2010-07-22,1.0,0,16089
2010-07-22,1.0,1,16572
2010-07-22,2.0,0,25338
2010-07-22,2.0,1,24649
2010-07-22,4.0,0,16177
2010-07-22,4.0,1,15127
2010-07-22,8.0,0,5821
2010-07-22,8.0,1,5255
2010-07-22,16.0,0,3184
2010-07-22,16.0,1,3803
2010-07-22,32.0,0,779
2010-07-22,32.0,1,1285
2010-07-23,0.0,0,195
2010-07-23,0.0,1,243
2010-07-23,0.25,0,661
2010-07-23,0.25,1,839
2010-07-23,0.5,0,3856
2010-07-23,0.5,1,4394
2010-07-23,1.0,0,15597
2010-07-23,1.0,1,15590
2010-07-23,2.0,0,24160
2010-07-23,2.0,1,23346
2010-07-23,4.0,0,15784
2010-07-23,4.0,1,15141
2010-07-23,8.0,0,5623
2010-07-23,8.0,1,5100
2010-07-23,16.0,0,3086
2010-07-23,16.0,1,3556
2010-07-23,32.0,0,800
2010-07-23,32.0,1,1371
2010-07-24,0.0,0,195
2010-07-24,0.0,1,270
2010-07-24,0.25,0,459
2010-07-24,0.25,1,638
2010-07-24,0.5,0,2463
2010-07-24,0.5,1,3254
2010-07-24,1.0,0,10355
2010-07-24,1.0,1,13705
2010-07-24,2.0,0,17990
2010-07-24,2.0,1,23161
2010-07-24,4.0,0,14403
2010-07-24,4.0,1,16990
2010-07-24,8.0,0,5065
2010-07-24,8.0,1,6004
2010-07-24,16.0,0,2094
2010-07-24,16.0,1,2430
2010-07-24,32.0,0,719
2010-07-24,32.0,1,1172
2010-07-25,0.0,0,177
2010-07-25,0.0,1,245
2010-07-25,0.25,0,359
2010-07-25,0.25,1,571
2010-07-25,0.5,0,1863
2010-07-25,0.5,1,2935
2010-07-25,1.0,0,8580
2010-07-25,1.0,1,12723
2010-07-25,2.0,0,15671
2010-07-25,2.0,1,22512
2010-07-25,4.0,0,12396
2010-07-25,4.0,1,16980
2010-07-25,8.0,0,4841
2010-07-25,8.0,1,5961
2010-07-25,16.0,0,2661
2010-07-25,16.0,1,3491
2010-07-25,32.0,0,772
2010-07-25,32.0,1,1468
2010-07-25,33.0,1,9
2010-07-26,0.0,0,249
2010-07-26,0.0,1,280
2010-07-26,0.25,0,521
2010-07-26,0.25,1,591
2010-07-26,0.5,0,3297
2010-07-26,0.5,1,3714
2010-07-26,1.0,0,14014
2010-07-26,1.0,1,14744
2010-07-26,2.0,0,22714
2010-07-26,2.0,1,22734
2010-07-26,4.0,0,14598
2010-07-26,4.0,1,13942
2010-07-26,8.0,0,5532
2010-07-26,8.0,1,4896
2010-07-26,16.0,0,3921
2010-07-26,16.0,1,3561
2010-07-26,32.0,0,1051
2010-07-26,32.0,1,1463
2010-07-27,0.0,0,214
2010-07-27,0.0,1,269
2010-07-27,0.25,0,577
2010-07-27,0.25,1,757
2010-07-27,0.5,0,3764
2010-07-27,0.5,1,4339
2010-07-27,1.0,0,16300
2010-07-27,1.0,1,16782
2010-07-27,2.0,0,25611
2010-07-27,2.0,1,25781
2010-07-27,4.0,0,16134
2010-07-27,4.0,1,15148
2010-07-27,8.0,0,5642
2010-07-27,8.0,1,5296
2010-07-27,16.0,0,3144
2010-07-27,16.0,1,3370
2010-07-27,32.0,0,699
2010-07-27,32.0,1,1355
2010-07-28,0.0,0,250
2010-07-28,0.0,1,240
2010-07-28,0.25,0,641
2010-07-28,0.25,1,862
2010-07-28,0.5,0,4022
2010-07-28,0.5,1,4739
2010-07-28,1.0,0,16902
2010-07-28,1.0,1,17811
2010-07-28,2.0,0,26511
2010-07-28,2.0,1,25876
2010-07-28,4.0,0,16634
2010-07-28,4.0,1,15611
2010-07-28,8.0,0,5782
2010-07-28,8.0,1,5324
2010-07-28,16.0,0,3220
2010-07-28,16.0,1,3699
2010-07-28,32.0,0,830
2010-07-28,32.0,1,1376
2010-07-28,33.0,1,13
2010-07-29,0.0,0,305
2010-07-29,0.0,1,266
2010-07-29,0.25,0,637
2010-07-29,0.25,1,831
2010-07-29,0.5,0,3979
2010-07-29,0.5,1,4926
2010-07-29,1.0,0,17033
2010-07-29,1.0,1,18060
2010-07-29,2.0,0,26515
2010-07-29,2.0,1,26721
2010-07-29,4.0,0,16950
2010-07-29,4.0,1,16258
2010-07-29,8.0,0,5954
2010-07-29,8.0,1,5635
2010-07-29,16.0,0,3219
2010-07-29,16.0,1,3977
2010-07-29,32.0,0,711
2010-07-29,32.0,1,1497
2010-07-29,33.0,1,13
2010-07-30,0.0,0,187
2010-07-30,0.0,1,247
2010-07-30,0.25,0,593
2010-07-30,0.25,1,740
2010-07-30,0.5,0,3662
2010-07-30,0.5,1,3922
2010-07-30,1.0,0,14989
2010-07-30,1.0,1,15085
2010-07-30,2.0,0,24487
2010-07-30,2.0,1,24075
2010-07-30,4.0,0,16269
2010-07-30,4.0,1,15608
2010-07-30,8.0,0,5802
2010-07-30,8.0,1,5306
2010-07-30,16.0,0,3470
2010-07-30,16.0,1,4174
2010-07-30,32.0,0,908
2010-07-30,32.0,1,1508
2010-07-31,0.0,0,172
2010-07-31,0.0,1,234
2010-07-31,0.25,0,450
2010-07-31,0.25,1,586
2010-07-31,0.5,0,2160
2010-07-31,0.5,1,2842
2010-07-31,1.0,0,9076
2010-07-31,1.0,1,11525
2010-07-31,2.0,0,17139
2010-07-31,2.0,1,21139
2010-07-31,4.0,0,13772
2010-07-31,4.0,1,16552
2010-07-31,8.0,0,5021
2010-07-31,8.0,1,5692
2010-07-31,16.0,0,2337
2010-07-31,16.0,1,2668
2010-07-31,32.0,0,708
2010-07-31,32.0,1,1288
2010-07-31,33.0,1,9
2010-07-01,33.0,1,9
2010-07-04,33.0,0,8
2010-07-04,33.0,1,9
2010-07-06,33.0,1,13
2010-07-10,33.0,1,11
2010-07-12,33.0,0,12
2010-07-13,33.0,1,11
2010-07-23,33.0,1,10
2010-07-29,33.0,0,13
2010-07-30,33.0,0,9
2010-07-03,33.0,0,6
2010-07-05,33.0,1,7
2010-07-07,33.0,1,6
2010-07-08,33.0,0,8
2010-07-08,33.0,1,13
2010-07-11,33.0,1,13
2010-07-14,33.0,0,8
2010-07-14,33.0,1,21
2010-07-17,33.0,1,12
2010-07-26,33.0,1,18
2010-07-01,33.0,0,13
2010-07-09,33.0,0,9
2010-07-09,33.0,1,16
2010-07-11,33.0,0,9
2010-07-13,33.0,0,16
2010-07-21,33.0,0,10
2010-07-24,33.0,0,4
2010-07-26,33.0,0,11
2010-07-30,33.0,1,13
2010-07-07,33.0,0,4
2010-07-23,33.0,0,8
2010-07-27,33.0,1,13
2010-07-28,33.0,0,9
2010-07-18,33.0,0,10
2010-07-22,33.0,0,9
2010-07-22,33.0,1,12
2010-07-24,33.0,1,12
2010-07-31,33.0,0,6
2010-07-18,33.0,1,12
2010-07-20,33.0,1,8
2010-07-12,33.0,1,16
2010-07-02,33.0,1,9
2010-07-05,33.0,0,11
2010-07-27,33.0,0,8
2010-07-02,33.0,0,4
2010-07-10,33.0,0,5
2010-07-25,33.0,0,3
2010-08-02,0.0,0,99
2010-08-02,0.0,1,125
2010-08-02,0.25,0,306
2010-08-02,0.25,1,348
2010-08-02,0.5,0,1258
2010-08-02,0.5,1,1402
2010-08-02,1.0,0,6742
2010-08-02,1.0,1,6731
2010-08-02,2.0,0,11479
2010-08-02,2.0,1,11240
2010-08-02,4.0,0,7369
2010-08-02,4.0,1,6822
2010-08-02,8.0,0,2628
2010-08-02,8.0,1,2388
2010-08-02,16.0,0,2026
2010-08-02,16.0,1,1819
2010-08-02,32.0,0,512
2010-08-02,32.0,1,782
2010-08-03,0.0,0,103
2010-08-03,0.0,1,119
2010-08-03,0.25,0,386
2010-08-03,0.25,1,414
2010-08-03,0.5,0,1465
2010-08-03,0.5,1,1640
2010-08-03,1.0,0,7769
2010-08-03,1.0,1,7997
2010-08-03,2.0,0,13190
2010-08-03,2.0,1,13093
2010-08-03,4.0,0,8446
2010-08-03,4.0,1,7990
2010-08-03,8.0,0,2858
2010-08-03,8.0,1,2633
2010-08-03,16.0,0,1627
2010-08-03,16.0,1,1732
2010-08-03,32.0,0,403
2010-08-03,32.0,1,721
2010-08-04,0.0,0,114
2010-08-04,0.0,1,140
2010-08-04,0.25,0,435
2010-08-04,0.25,1,493
2010-08-04,0.5,0,1642
2010-08-04,0.5,1,1942
2010-08-04,1.0,0,8251
2010-08-04,1.0,1,9055
2010-08-04,2.0,0,13526
2010-08-04,2.0,1,13677
2010-08-04,4.0,0,8596
2010-08-04,4.0,1,8093
2010-08-04,8.0,0,3034
2010-08-04,8.0,1,2772
2010-08-04,16.0,0,1726
2010-08-04,16.0,1,1868
2010-08-04,32.0,0,380
2010-08-04,32.0,1,751
2010-08-05,0.0,0,144
2010-08-05,0.0,1,196
2010-08-05,0.25,0,484
2010-08-05,0.25,1,553
2010-08-05,0.5,0,2458
2010-08-05,0.5,1,3016
2010-08-05,1.0,0,11688
2010-08-05,1.0,1,12253
2010-08-05,2.0,0,17747
2010-08-05,2.0,1,18422
2010-08-05,4.0,0,11374
2010-08-05,4.0,1,10937
2010-08-05,8.0,0,4103
2010-08-05,8.0,1,3932
2010-08-05,16.0,0,2309
2010-08-05,16.0,1,2789
2010-08-05,32.0,0,525
2010-08-05,32.0,1,991
2010-08-06,0.0,0,176
2010-08-06,0.0,1,204
2010-08-06,0.25,0,573
2010-08-06,0.25,1,643
2010-08-06,0.5,0,3187
2010-08-06,0.5,1,3392
2010-08-06,1.0,0,12836
2010-08-06,1.0,1,13266
2010-08-06,2.0,0,20301
2010-08-06,2.0,1,20639
2010-08-06,4.0,0,13411
2010-08-06,4.0,1,12847
2010-08-06,8.0,0,4833
2010-08-06,8.0,1,4413
2010-08-06,16.0,0,2735
2010-08-06,16.0,1,3035
2010-08-06,32.0,0,721
2010-08-06,32.0,1,1154
2010-08-06,33.0,1,9
2010-08-07,0.0,0,145
2010-08-07,0.0,1,215
2010-08-07,0.25,0,452
2010-08-07,0.25,1,633
2010-08-07,0.5,0,2187
2010-08-07,0.5,1,2626
2010-08-07,1.0,0,8256
2010-08-07,1.0,1,10579
2010-08-07,2.0,0,15338
2010-08-07,2.0,1,19069
2010-08-07,4.0,0,12498
2010-08-07,4.0,1,14823
2010-08-07,8.0,0,4959
2010-08-07,8.0,1,5408
2010-08-07,16.0,0,2275
2010-08-07,16.0,1,2399
2010-08-07,32.0,0,685
2010-08-07,32.0,1,1124
2010-08-07,33.0,0,9
2010-08-08,0.0,1,265
2010-08-08,0.25,0,318
2010-08-08,0.25,1,618
2010-08-08,0.5,0,1576
2010-08-08,0.5,1,2521
2010-08-08,1.0,0,6920
2010-08-08,1.0,1,10000
2010-08-08,2.0,0,13370
2010-08-08,2.0,1,18085
2010-08-08,4.0,0,10766
2010-08-08,4.0,1,14290
2010-08-08,8.0,0,4501
2010-08-08,8.0,1,5473
2010-08-08,16.0,0,2729
2010-08-08,16.0,1,3407
2010-08-08,32.0,0,792
2010-08-08,32.0,1,1353
2010-08-08,33.0,1,13
2010-08-09,0.0,0,172
2010-08-09,0.0,1,262
2010-08-09,0.25,0,526
2010-08-09,0.25,1,602
2010-08-09,0.5,0,3207
2010-08-09,0.5,1,3531
2010-08-09,1.0,0,13094
2010-08-09,1.0,1,13895
2010-08-09,2.0,0,20553
2010-08-09,2.0,1,20613
2010-08-09,4.0,0,13492
2010-08-09,4.0,1,12961
2010-08-09,8.0,0,5074
2010-08-09,8.0,1,4710
2010-08-09,16.0,0,3642
2010-08-09,16.0,1,3275
2010-08-09,32.0,0,796
2010-08-09,32.0,1,1297
2010-08-09,33.0,1,9
2010-08-10,0.0,0,183
2010-08-10,0.0,1,227
2010-08-10,0.25,0,583
2010-08-10,0.25,1,653
2010-08-10,0.5,0,3695
2010-08-10,0.5,1,3925
2010-08-10,1.0,0,15014
2010-08-10,1.0,1,15683
2010-08-10,2.0,0,23306
2010-08-10,2.0,1,23361
2010-08-10,4.0,0,15119
2010-08-10,4.0,1,14164
2010-08-10,8.0,0,5367
2010-08-10,8.0,1,4922
2010-08-10,16.0,0,3106
2010-08-10,16.0,1,3142
2010-08-10,32.0,0,634
2010-08-10,32.0,1,1112
2010-08-10,33.0,0,6
2010-08-11,0.0,0,124
2010-08-11,0.0,1,140
2010-08-11,0.25,0,504
2010-08-11,0.25,1,618
2010-08-11,0.5,0,3779
2010-08-11,0.5,1,4306
2010-08-11,1.0,0,15880
2010-08-11,1.0,1,16692
2010-08-11,2.0,0,24581
2010-08-11,2.0,1,24638
2010-08-11,4.0,0,15759
2010-08-11,4.0,1,14440
2010-08-11,8.0,0,5567
2010-08-11,8.0,1,5181
2010-08-11,16.0,0,2782
2010-08-11,16.0,1,3358
2010-08-11,32.0,0,720
2010-08-11,32.0,1,1172
2010-08-11,33.0,1,12
2010-08-12,0.0,0,127
2010-08-12,0.0,1,148
2010-08-12,0.25,0,546
2010-08-12,0.25,1,637
2010-08-12,0.5,0,3816
2010-08-12,0.5,1,3996
2010-08-12,1.0,0,16010
2010-08-12,1.0,1,15221
2010-08-12,2.0,0,24753
2010-08-12,2.0,1,23248
2010-08-12,4.0,0,15653
2010-08-12,4.0,1,14246
2010-08-12,8.0,0,5569
2010-08-12,8.0,1,5014
2010-08-12,16.0,0,2894
2010-08-12,16.0,1,3747
2010-08-12,32.0,0,757
2010-08-12,32.0,1,1365
2010-08-13,0.0,0,44
2010-08-13,0.0,1,82
2010-08-13,0.25,0,434
2010-08-13,0.25,1,501
2010-08-13,0.5,0,3144
2010-08-13,0.5,1,3431
2010-08-13,1.0,0,13639
2010-08-13,1.0,1,13655
2010-08-13,2.0,0,22545
2010-08-13,2.0,1,22228
2010-08-13,4.0,0,15414
